Country Name,Date,Closure of Schools,Closure of workplaces,Cancellation of Public Events,Restrictions on Gathering,Closure of Public Transport,Quarantine Requirements,Restrictions on Internal Movement ,Restrictions on International Travel,Income Support,Debt/contract relief for households,Fiscal Measures,Giving International Support,Public Information Campaign,Testing policy,Contact tracing,Emergency investment in healthcare,Investment in Covid 19 policies,Facial Coverings,Vaccination Policy,Protection of elderly people,NEWS ARTICLE/NEW POLICY/GOVERNMENT RESPONSE,Sentiment
Japan,20210825,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210826,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210827,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210828,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,"No change to previous policy.  The following preventative measures for the elderly continue to be conducted:  - Recommendations and communications for active/healthy living and staying indoors targeted towards senior citizens.  - Monthly evaluation of preventive and infection control measures within long-term care homes.  - Comprehensive information and training material for LTC staff and ownership including donning/doffing of PPE, systematic area zoning within facilities, and procedures involving admissions, discharge, hygiene and garbage.    https://web.archive.org/web/20210906201717/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/hukushi_kaigo/kaigo_koureisha/index.html  https://web.archive.org/web/20210906201844/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/hukushi_kaigo/kaigo_koureisha/taisakumatome_13635.html  https://web.archive.org/web/20210906202018/http://kayoinoba.mhlw.go.jp/  https://web.archive.org/web/20210906202053/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00252.htmlOccupational vaccinations for workplaces, universities, and public schools continue throughout the month of September. However, due to a manufacturing error, contamination of metal particulates have been found within Moderna vaccines and 1.63 million doses sent to 901 venues have been recalled and may temporarily delay vaccination efforts.  Pregnant women continue to be prioritized at government mass vaccination sites and hospital vaccination clinics. Due to high demands for youth vaccination in Tokyo, the Shibuya non-appointment vaccination centre will begin to conduct an online lottery starting September 4.    AstraZeneca has been made available for public vaccination for individuals above age 40. Those who are allergic to Pfizer or Moderna under the age of 40 may also receive AstraZeneca. In addition, any health hazard as a result of the vaccine may receive relief as covered under the Japan Immunization Law.  As of September 3 the official numbers are as follows, 58.0% of the total population (includes children under the age eligible for vaccination) have one dose, 47.1% have two doses. In the elderly population over 65, 89.1% have one dose, 87.1% have two doses.    https://web.archive.org/web/20210905232409/https://www3.nhk.or.jp/news/html/20210902/k10013238291000.html (Moderna)  https://web.archive.org/web/20210905233353/https://www3.nhk.or.jp/news/html/20210902/k10013239651000.html (pregnant women)  https://web.archive.org/web/20210905234206/https://www3.nhk.or.jp/news/html/20210903/k10013240771000.html (youth vaccination)  https://web.archive.org/web/20210905234236/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00218.html  https://web.archive.org/web/20210905234311/https://www3.nhk.or.jp/news/special/coronavirus/vaccine/japan_2021/  https://web.archive.org/web/20210905234523/https://www3.nhk.or.jp/news/special/coronavirus/vaccine/  https://web.archive.org/web/20210716220739/https://www3.nhk.or.jp/news/html/20210716/k10013143611000.htmlNo change to previous policy. The wearing of facial masks in Japan is widely spread and continues to be recommended by the government.    https://web.archive.org/web/20210906201506/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00094.htmlNo change to previous policy. Due to the inability to conduct comprehensive contact tracing in Saitama, the prefecture is looking to offload tracing efforts to individual businesses and workplaces.  There continues to be a reduction in ability to conduct full close contact tracing in Tokyo and Saitama due to the high number of infections. Close contact tracing has been overwhelmed and efforts have shifted to targeted/priority settings such as schools or elderly facilities.    For other prefectures, small-cluster contact tracing continues to be manually and comprehensively conducted, in addition to the utilization of the COVID-19 Contact-Confirming Application (COCOA).    https://web.archive.org/web/20210906201209/https://www3.nhk.or.jp/news/html/20210901/k10013237791000.html (Saitama)  https://web.archive.org/web/20210827204135/https://www.nikkei.com/article/DGXZQOCC153FC0V10C21A8000000/  https://web.archive.org/web/20210827204246/https://www.nikkan-gendai.com/articles/view/life/293435  https://web.archive.org/web/20210823030440/https://www.yomiuri.co.jp/national/20210821-OYT1T50023/  https://web.archive.org/web/20210814022625/https://www3.nhk.or.jp/news/html/20210814/k10013201711000.html  https://web.archive.org/web/20210823030717/https://www.mhlw.go.jp/stf/covid-19/kansenkakudaiboushi-iryouteikyou.htmlNo change to previous policy.  800,000 antigen test kits have been distributed to kindergartens, elementary, and middle schools for the start of the fall semester.  Antigen tests are limitedly available to eligible cluster cases when fast results are requested for a large number of people. Typically due to potential inaccuracies, negative antigen tests are re-tested via PCR.    PCR tests are conducted at medical institutions designated by prefectures for returnee patients, outpatients, and when a doctors deems the testing be necessary.  In some areas, with the cooperation of regional medical associations, ""regional outpatient/examination center"" have been set up to carry out intensive examinations and to determine testing. While symptomatic individuals are typically recommended, PCR testing can be made available at the discretion of certain institutions if a health centre or doctor determines an individual a close contact, even if asymptomatic. For PCR tests carried out at these institutions, patients will not be responsible for the cost of the tests. Patients however, are responsible for the initial consultation fee.    https://web.archive.org/web/20210827194425/https://www3.nhk.or.jp/news/html/20210827/k10013227701000.html  https://web.archive.org/web/20210906200422/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00132.html  https://web.archive.org/web/20210906200732/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/dengue_fever_qa_00004.htmlComprehensive public information about COVID-19 continues to be disseminated by the government.    https://web.archive.org/web/20210906200256/https://corona.go.jp/  https://web.archive.org/web/20210814025731/https://www3.nhk.or.jp/news/special/coronavirus/data-widget/ (Dashboard properly loads in the non-archived version)  https://web.archive.org/web/20210731043406/https://www.stopcovid19.jp/ (Data properly loads in the non-archived version)No change to previous policy. New debt relief application deadlines for July-Nov 2021 have been set for December 31, 2021 (support document revised as of Aug 18).  The Japan Ministry of Health, Labour, and Welfare continues to provide debt relief: loans for small-lot emergency funds and comprehensive unemployment funds are provided at interest-free and payments may be deferred up to one year. Housing security loans are available for those at risk of losing housing: rent payments may be deferred up to 9-months with evidence of employment search. Property tax exemption may be available for applicants facing declining income or unemployment due to the pandemic. For single-parent households, family housing support loan of upto 40,000 yen for 12 months is available interest-free with the possibility of repayment exemption. Interviews for single-parent households will be conducted to understand their living conditions, motivation for employment, efforts to acquire qualifications, etc. A policy is also in place for the deferment for payments of national taxes.    https://web.archive.org/web/20210906195720/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20210827190619/https://www.mhlw.go.jp/content/10900000/000622924.pdf  https://web.archive.org/web/20210906195944/https://corona.go.jp/action/No change to previous policy. New subsidy application deadlines for July-Nov 2021 have been set for December 31, 2021 (support document revised as of Aug 18).  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households. Employment subsidies have a maximum of 15,000 yen per day per person.    https://web.archive.org/web/20210906195720/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20210827190619/https://www.mhlw.go.jp/content/10900000/000622924.pdfNo change to previous policy. New subsidy application deadlines for July-Nov 2021 have been set for December 31, 2021 (support document revised as of Aug 18).  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households. Employment subsidies have a maximum of 15,000 yen per day per person.    https://web.archive.org/web/20210906195720/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20210827190619/https://www.mhlw.go.jp/content/10900000/000622924.pdfBorder closure for entry into Japan continues to be in place. Travel for tourism and other short-term purposes remain restricted, while all Visa-free travel is suspended.  For travellers who are granted exceptional status for entry, various countries will have differing quarantine and testing requirements on arrival corresponding to the B.1.617 country/region designation provided by the Japan Ministry of Foreign Affairs (latest list of specialty measures for Delta-variant regions is updated as of Aug 11).    https://web.archive.org/web/20210906194609/https://jp.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210823015352/https://www.anzen.mofa.go.jp/info/pcwideareaspecificinfo_2021C118.htmlNo change to previous policy.  Okinawa is asking all residents to stop travelling to remote islands and stop movement in and out of the prefecture.  The Government of Japan continues to encourage residents to refrain from travelling between prefecturals and to avoid areas or activities of high risk for infection.    https://web.archive.org/web/20210906191134/https://corona.go.jp/emergency/  https://web.archive.org/web/20210906191608/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/014/544/20210817.pdf  https://web.archive.org/web/20210906191223/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825taisyohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdfNo change to previous policy.  Okinawa is asking all residents to stop holding events and travelling to remote islands and non-essential movement to be reduce by 50%.  The Government of Japan continues to encourage residents to stay home and avoid areas or activities of high risk for infection.    https://web.archive.org/web/20210906191134/https://corona.go.jp/emergency/  https://web.archive.org/web/20210906191608/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/014/544/20210817.pdf  https://web.archive.org/web/20210906191223/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825taisyohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdfPublic transportation continues to remain in operation.  Tokyo Metro notifies the public every few days of employees who test positive (last updated September 7).  Regular service continues on Japan Rail with heightened prevention measures including increase ventilation, physical distancing, disinfection, wearing of masks, and preventing passengers from rotating seats.    https://web.archive.org/web/20210906193947/https://www.tokyometro.jp/info/210446.html  https://web.archive.org/web/20210906193324/https://www.westjr.co.jp/info/corona_taisaku.htmlNo change to previous policy. All restrictions will continue until September 12.  State of emergency measures are applied to 8 new prefectures from Aug 27 until Sep 12: Hokkaido, Miyagi, Gifu, Aichi, Mie, Shiga, Okayama, Hiroshima. Other prefectures already in a state of emergency are as follows: Okinawa, Tokyo, Saitama, Chiba, Kanagawa, Osaka, Ibaraki, Tochigi, Gunma, Shizuoka, Kyoto, Hyogo, Fukuoka.  Priority measures are applied to 4 new prefectures from Aug 27 to Sep 12: Kochi, Saga, Nagasaki, Miyazaki. Other prefectures continuing priority measures are as follows: Ishikawa, Fukushima, Kumamoto, Toyama, Yamanashi, Kagawa, Ehime, Kagoshima.    Okinawa will continue their extended state of emergency until September 12, where events with a maximum of 1,000 people at 50% venue capacity may proceed to be held. Events with no spectators, however, are being recommended.  All other prefectures under emergency orders, events with a maximum of 5,000 people at a 50% venue capacity may proceed to be held.    For other prefectures under priority or no measures, if the gathering does not require loud cheering, the event may proceed at 100% facility capacity for a maximum of 5,000 people or less. For gatherings with loud cheering, the event may proceed at 50% facility capacity for a maximum of 5,000 people or less. All events must end at 9pm in prefectures with priority measures.  Local governments continue to encourage residents to stay home and to avoid going to crowded places or engaging in high risk activities.    https://web.archive.org/web/20210827180513/https://www3.nhk.or.jp/news/html/20210825/k10013221651000.html  https://web.archive.org/web/20210906191134/https://corona.go.jp/emergency/  https://web.archive.org/web/20210906191608/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/014/544/20210817.pdf  https://web.archive.org/web/20210906191223/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825taisyohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdf  https://web.archive.org/web/20210906191817/https://www.pref.kumamoto.jp/soshiki/30/51409.htmlNo change to previous policy. All restrictions will continue until September 12.  State of emergency measures are applied to 8 new prefectures from Aug 27 until Sep 12: Hokkaido, Miyagi, Gifu, Aichi, Mie, Shiga, Okayama, Hiroshima. Other prefectures already in a state of emergency are as follows: Okinawa, Tokyo, Saitama, Chiba, Kanagawa, Osaka, Ibaraki, Tochigi, Gunma, Shizuoka, Kyoto, Hyogo, Fukuoka.  Priority measures are applied to 4 new prefectures from Aug 27 to Sep 12: Kochi, Saga, Nagasaki, Miyazaki. Other prefectures continuing priority measures are as follows: Ishikawa, Fukushima, Kumamoto, Toyama, Yamanashi, Kagawa, Ehime, Kagoshima.    Okinawa will continue their extended state of emergency until September 12, where events with a maximum of 1,000 people at 50% venue capacity may proceed to be held. Events with no spectators, however, are being recommended.  All other prefectures under emergency orders, events with a maximum of 5,000 people at a 50% venue capacity may proceed to be held.    For other prefectures under priority or no measures, if the gathering does not require loud cheering, the event may proceed at 100% facility capacity for a maximum of 5,000 people or less. For gatherings with loud cheering, the event may proceed at 50% facility capacity for a maximum of 5,000 people or less. All events must end at 9pm in prefectures with priority measures.  Local governments continue to encourage residents to stay home and to avoid going to crowded places or engaging in high risk activities.    https://web.archive.org/web/20210827180513/https://www3.nhk.or.jp/news/html/20210825/k10013221651000.html  https://web.archive.org/web/20210906191134/https://corona.go.jp/emergency/  https://web.archive.org/web/20210906191608/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/014/544/20210817.pdf  https://web.archive.org/web/20210906191223/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825taisyohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdf  https://web.archive.org/web/20210906191817/https://www.pref.kumamoto.jp/soshiki/30/51409.htmlNo change to previous policy. All restrictions will continue until September 12.  State of emergency measures are applied to 8 new prefectures from Aug 27 until Sep 12: Hokkaido, Miyagi, Gifu, Aichi, Mie, Shiga, Okayama, Hiroshima. Other prefectures already in a state of emergency are as follows: Okinawa, Tokyo, Saitama, Chiba, Kanagawa, Osaka, Ibaraki, Tochigi, Gunma, Shizuoka, Kyoto, Hyogo, Fukuoka.  Priority measures are applied to 4 new prefectures from Aug 27 to Sep 12: Kochi, Saga, Nagasaki, Miyazaki. Other prefectures continuing priority measures are as follows: Ishikawa, Fukushima, Kumamoto, Toyama, Yamanashi, Kagawa, Ehime, Kagoshima.    Okinawa will continue to close public facilities effective until Sep 12.  For prefectures under emergency orders: nightclubs, cabarets, karaoke parlors and bars not licensed as a restaurant must close. Restaurants may service customers provided restaurants follow shorten business hours from 5am to 8pm. All other businesses and events should also operate between 5am to 8pm.  For prefectures under priority measures: within cities, local governments request all businesses operate between 5am to 8pm. Meeting halls, theatres, recreational facilities, places of tourism or leisure all must comply within these guidelines for shorten business hours.    https://web.archive.org/web/20210827180513/https://www3.nhk.or.jp/news/html/20210825/k10013221651000.html  https://web.archive.org/web/20210906191134/https://corona.go.jp/emergency/  https://web.archive.org/web/20210906191608/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/014/544/20210817.pdf  https://web.archive.org/web/20210906191223/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825taisyohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdf  https://web.archive.org/web/20210906191817/https://www.pref.kumamoto.jp/soshiki/30/51409.htmlIn Tokyo, the cities of Chofu, Tama, and Hino have temporarily suspended in-person learning and will hold online classes for the fall semester until September 11. In Kanagawa, Minamiashigara city's elementary and junior high schools will temporarily close until September 3 and conduct online classes until September 10. Between September 1 to 12, attendance for in-person classes in middle and high school will be staggered to 1 or 2 days a week depending on the grade. There are a number of other municipality school closures and delay of in-person learning in the prefectures of Fukuoka, Saitama, Chiba, Ibaraki, Tochigi (until Sept 12 in Mibu City), and Gunma.  For schools that have not suspended in-person learning, such as those in Setagaya ward (Tokyo), Oita and Yokohama prefecture, students in elementary and junior high schools have begun staggering attendance by grades or groups to a few days per week to reduce the number of students on-site at any one moment.  https://web.archive.org/web/20210906001811/https://www3.nhk.or.jp/news/html/20210901/k10013236401000.html https://web.archive.org/web/20210827174444/https://www3.nhk.or.jp/news/html/20210824/k10013220081000.html https://web.archive.org/web/20210827175625/https://www3.nhk.or.jp/news/html/20210826/k10013224221000.html https://web.archive.org/web/20210826231400/https://www3.nhk.or.jp/news/html/20210824/k10013220931000.html",positive
Japan,20210829,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210830,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210831,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210901,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210902,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,"From September 2 in Tottori prefecture, accelerated vaccinations begin for university students and those over 12 year olds in order to combat the growing number of infections in younger people within the prefecture. The 18,000 vacant appointments at 6 Tottori occupational inoculation venues have been opened to the younger generation.    https://web.archive.org/web/20210906000353/https://www3.nhk.or.jp/news/html/20210902/k10013238961000.html",
Japan,20210903,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210904,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,"On September 4, mass vaccination centres in Tokyo and Osaka will begin inoculations for younger generations (age 18-39). In the month of September, the vaccination sites have set a quota to vaccinate 30,000 young people and priority slots for the younger generation can be booked online beginning 6pm on September 3. The government has also announced the mass vaccination centres will extend operations until at least the end of November in order to accelerate vaccination efforts.    Those who are eligible to be inoculated at  the mass vaccination sites include 65+, pregnant women, and ages 18-39.    https://web.archive.org/web/20210905234805/https://www3.nhk.or.jp/news/html/20210902/k10013239891000.html  https://web.archive.org/web/20210905234311/https://www3.nhk.or.jp/news/special/coronavirus/vaccine/japan_2021/  https://web.archive.org/web/20210905235910/https://www.mod.go.jp/j/approach/defense/saigai/2020/covid/covid_intokyo.html",positive
Japan,20210905,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
Japan,20210906,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,"Border closure for entry into Japan continues to be in place. Travel for tourism and other short-term purposes remain restricted, while all Visa-free travel is suspended.  For travellers who are granted exceptional status for entry, various countries will have differing quarantine and testing requirements on arrival corresponding to the B.1.617 country/region designation provided by the Japan Ministry of Foreign Affairs (latest list of specialty measures for Delta-variant regions is still updated as of Aug 11).    https://web.archive.org/web/20210910021100/https://jp.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210823015352/https://www.anzen.mofa.go.jp/info/pcwideareaspecificinfo_2021C118.html  https://web.archive.org/web/20210910021402/https://www.anzen.mofa.go.jp/No change to previous policy.  Okinawa is asking all residents to stop travelling to remote islands and stop movement in and out of the prefecture.  The Government of Japan continues to encourage residents to refrain from travelling between prefecturals and to avoid areas or activities of high risk for infection.    https://web.archive.org/web/20210910005559/https://corona.go.jp/emergency/  https://web.archive.org/web/20210910013547/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/015/484/20210909/20210909.pdf  https://web.archive.org/web/20210910013317/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0909taishohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdfNo change to previous policy.  Okinawa is asking all residents to stop holding events and travelling to remote islands and non-essential movement to be reduce by 50%.  The Government of Japan continues to encourage residents to stay home and avoid areas or activities of high risk for infection.    https://web.archive.org/web/20210910005559/https://corona.go.jp/emergency/  https://web.archive.org/web/20210910013547/https://www.bousai.metro.tokyo.lg.jp/_res/projects/default_project/_page_/001/015/484/20210909/20210909.pdf  https://web.archive.org/web/20210910013317/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0909taishohoshin.pdf  https://web.archive.org/web/20210906191253/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0825eigo.pdfAll public transportation continues to remain in operation.  Tokyo Metro has posted alternative commuter office hours for the Tokyo state of emergency.  Regular service continues on Japan Rail with heightened prevention measures including increase ventilation, physical distancing, disinfection, wearing of masks, and preventing passengers from rotating seats.    https://web.archive.org/web/20210910010637/https://www.tokyometro.jp/index.html  https://web.archive.org/web/20210906193947/https://www.tokyometro.jp/info/210446.html  https://web.archive.org/web/20210906193324/https://www.westjr.co.jp/info/corona_taisaku.htmlNo change to previous policy.  In Tokyo, the cities of Chofu, Tama, and Hino have temporarily suspended in-person learning and will hold online classes for the fall semester until September 11.  In Kanagawa, Minamiashigara city's elementary and junior high schools will temporarily close until September 3 and conduct online classes until September 10. Between September 1 to 12, attendance for in-person classes in middle and high school will be staggered to 1 or 2 days a week depending on the grade.  There are a number of other municipality school closures and delay of in-person learning in the prefectures of Fukuoka, Saitama, Chiba, Ibaraki, Tochigi (until Sept 12 in Mibu City), and Gunma.    For schools that have not suspended in-person learning, such as those in Setagaya ward (Tokyo), Oita and Yokohama prefecture, students in elementary and junior high schools have begun staggering attendance by grades or groups to a few days per week to reduce the number of students on-site at any one moment.    https://web.archive.org/web/20210910012808/https://www3.nhk.or.jp/news/html/20210907/k10013248741000.html (staggered classes)  https://web.archive.org/web/20210906001811/https://www3.nhk.or.jp/news/html/20210901/k10013236401000.html (staggered classes)  https://web.archive.org/web/20210827174444/https://www3.nhk.or.jp/news/html/20210824/k10013220081000.html  https://web.archive.org/web/20210827175625/https://www3.nhk.or.jp/news/html/20210826/k10013224221000.html  https://web.archive.org/web/20210826231400/https://www3.nhk.or.jp/news/html/20210824/k10013220931000.html",positive
Japan,20210907,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,"No change to previous policy.  The following preventative measures for the elderly continue to be conducted:  - Recommendations and communications for active/healthy living and staying indoors targeted towards senior citizens.  - Monthly evaluation of preventive and infection control measures within long-term care homes.  - Comprehensive information and training material for LTC staff and ownership including donning/doffing of PPE, systematic area zoning within facilities, and procedures involving admissions, discharge, hygiene and garbage.    https://web.archive.org/web/20210910194814/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/hukushi_kaigo/kaigo_koureisha/index.html  https://web.archive.org/web/20210910194934/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/hukushi_kaigo/kaigo_koureisha/taisakumatome_13635.html  https://web.archive.org/web/20210910195004/http://kayoinoba.mhlw.go.jp/  https://web.archive.org/web/20210906202053/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00252.htmlNo change to previous policy. The wearing of facial masks in Japan is widely spread and continues to be recommended by the government.    https://web.archive.org/web/20210910194649/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00094.htmlNo change to previous policy. Due to the inability to conduct comprehensive contact tracing in Saitama, the prefecture is looking to offload tracing efforts to individual businesses and workplaces.  There continues to be a reduction in ability to conduct full close contact tracing in Tokyo and Saitama due to the high number of infections. Close contact tracing has been overwhelmed and efforts have shifted to targeted/priority settings such as schools or elderly facilities.    For other prefectures, small-cluster contact tracing continues to be manually and comprehensively conducted, in addition to the utilization of the COVID-19 Contact-Confirming Application (COCOA).    https://web.archive.org/web/20210910194431/https://www3.nhk.or.jp/news/html/20210910/k10013254271000.html (example of cluster tracing in Nagasaki)  https://web.archive.org/web/20210910194558/https://www3.nhk.or.jp/news/html/20210907/k10013248021000.html (example of cluster tracing in Gifu)  https://web.archive.org/web/20210906201209/https://www3.nhk.or.jp/news/html/20210901/k10013237791000.html (Saitama)  https://web.archive.org/web/20210827204135/https://www.nikkei.com/article/DGXZQOCC153FC0V10C21A8000000/  https://web.archive.org/web/20210827204246/https://www.nikkan-gendai.com/articles/view/life/293435  https://web.archive.org/web/20210823030440/https://www.yomiuri.co.jp/national/20210821-OYT1T50023/  https://web.archive.org/web/20210814022625/https://www3.nhk.or.jp/news/html/20210814/k10013201711000.html  https://web.archive.org/web/20210910194722/https://www.mhlw.go.jp/stf/covid-19/kansenkakudaiboushi-iryouteikyou.htmlNo change to previous policy.  800,000 antigen test kits have been distributed to kindergartens, elementary, and middle schools for surveillance purposes for the start of the fall semester.  Antigen tests are limitedly available to eligible cluster cases when fast results are requested for a large number of people. Typically due to potential inaccuracies, negative antigen tests are re-tested via PCR.    PCR tests are conducted at medical institutions designated by prefectures for returnee patients, outpatients, and when a doctors deems the testing be necessary. In some areas, with the cooperation of regional medical associations, ""regional outpatient/examination center"" have been set up to carry out intensive examinations and to determine testing. While symptomatic individuals are typically recommended, PCR testing can be made available at the discretion of certain institutions if a health centre or doctor determines an individual a close contact, even if asymptomatic. For PCR tests carried out at these institutions, patients will not be responsible for the cost of the tests. Patients however, are responsible for the initial consultation fee.    https://web.archive.org/web/20210827194425/https://www3.nhk.or.jp/news/html/20210827/k10013227701000.html  https://web.archive.org/web/20210910194221/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000121431_00132.html  https://web.archive.org/web/20210910194243/https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/dengue_fever_qa_00004.htmlComprehensive public information about COVID-19 continues to be disseminated by the government.    https://web.archive.org/web/20210910193801/https://corona.go.jp/  https://web.archive.org/web/20210814025731/https://www3.nhk.or.jp/news/special/coronavirus/data-widget/ (Dashboard properly loads in the non-archived version)  https://web.archive.org/web/20210731043406/https://www.stopcovid19.jp/ (Data properly loads in the non-archived version)No change to previous policy. New debt relief application deadlines for July-Nov 2021 have been set for December 31, 2021 (support document revised as of Sep 9).  The Japan Ministry of Health, Labour, and Welfare continues to provide debt relief: loans for small-lot emergency funds and comprehensive unemployment funds are provided at interest-free and payments may be deferred up to one year. Housing security loans are available for those at risk of losing housing: rent payments may be deferred up to 9-months with evidence of employment search. Property tax exemption may be available for applicants facing declining income or unemployment due to the pandemic. For single-parent households, family housing support loan of upto 40,000 yen for 12 months is available interest-free with the possibility of repayment exemption. Interviews for single-parent households will be conducted to understand their living conditions, motivation for employment, efforts to acquire qualifications, etc. A policy is also in place for the deferment for payments of national taxes.    https://web.archive.org/web/20210910192158/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20210910192507/https://www.mhlw.go.jp/content/10900000/000622924.pdf  https://web.archive.org/web/20210910192615/https://corona.go.jp/action/No change to previous policy. New subsidy application deadlines for July-Nov 2021 have been set for December 31, 2021 (support document revised as of Sep 9).  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households for a maximum of 50,000 yen per child. Employment subsidies have a maximum of 15,000 yen per day per person.    https://web.archive.org/web/20210910192158/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20210910192507/https://www.mhlw.go.jp/content/10900000/000622924.pdfNo change to previous policy. New subsidy application deadlines for July-Nov 2021 have been set for December 31, 2021 (support document revised as of Sep 9).  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households for a maximum of 50,000 yen per child. Employment subsidies have a maximum of 15,000 yen per day per person.    https://web.archive.org/web/20210910192158/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20210910192507/https://www.mhlw.go.jp/content/10900000/000622924.pdf",positive
Japan,20210908,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,
